gene,observed_dNdS,expected_dNdS,p_value
NUMB,2.0,3.193348025534512,0.5042636442527282
ODF2L,4.0,3.7502092874358057,0.897367326145518
CDC37L1,3.0,3.9617944420407274,0.6289463351167739
EZR,0.0,2.528763167085469,0.1117878085419604
CD36,2.0,3.302519613959286,0.47353461438344246
PCDHGA4,1.75,2.434843275887572,0.6607412398100805
JAKMIP2,5.0,2.976324821754155,0.24079295759128644
XRCC1,2.0,2.583880441320938,0.7164293246808875
TRGV3,2.0,,
GABRQ,2.0,2.4807950155556258,0.7601710200047573
NLGN3,6.0,2.287909376766024,0.01412223725229702
LRRC8C,2.0,2.6830827309688203,0.6766642072750972
WDR81,2.0,1.9719768845577264,0.9840787653330528
TRIM21,1.0,2.7474113455098195,0.29177992058245583
ARHGEF26,7.0,2.628347124597589,0.007006732310942817
TGIF2LY,2.0,2.817733320231357,0.6261527956164578
MYOD1,2.0,2.1086028183426477,0.9403817749219984
KIN,2.0,3.1501020969323115,0.5169858434211678
KCNJ3,1.5,2.6303360890231504,0.4858337341429305
ITM2B,3.0,3.0471426083588784,0.9784546035346852
TMEM72,4.0,2.0199117741448136,0.16355459180523246
HLCS,1.0,2.522262770234152,0.33780808404000173
EDF1,2.0,2.3078854471866688,0.8393956833962655
MEX3D,1.3333333333333333,1.962424657049864,0.6533788065742154
HEMGN,4.0,4.255962133229933,0.9012575753371164
FBXW5,2.0,1.9914434144108637,0.9951621331221802
PCDH7,3.5,2.212083945894789,0.3865242102926727
TUBB4B,0.5,2.2178255749597207,0.24870764536112228
FAM217A,2.0,3.583092834314808,0.40296963005377895
MFSD6L,3.0,2.1120565816296306,0.5412076759859126
CDKL2,2.0,3.565698374620496,0.4070166236012591
HTN3,0.0,3.740769487996772,0.05309998614621322
CCNC,3.0,3.708269550392118,0.7130216119586532
USB1,2.0,2.299171487097399,0.8435901371424988
PPP1R35,0.0,2.0704046164879,0.1501816730858204
UQCRC2,2.0,3.281946363895007,0.4791772047487053
TDRD6,5.5,3.1748376452965856,0.19191125471210896
ATP5L,2.0,2.456205664285192,0.7709819634769919
OR4C15,2.0,2.9111914421184286,0.593313466835387
C8G,1.0,2.1198135382013485,0.4418191557886677
PRDM15,2.0,2.3377534699890385,0.8251684167354045
TADA3,2.0,2.3426742969056145,0.8228465564333864
SLC46A3,4.0,3.4822784243097806,0.7814445063555038
SNORD115-39,2.0,,
OLIG2,2.0,2.108513030230479,0.9404297070125366
GCHFR,2.0,2.1945368663892806,0.8955222664272631
ASPA,4.0,3.310589058340585,0.7047615223874276
SETD7,3.0,3.1532827314651164,0.9312119859308869
HIST1H1T,4.0,2.659805752348228,0.4112158823319917
GIMAP1,4.0,2.057546955208738,0.17567969761972552
PLEKHG4,1.5,3.051994745692991,0.37433683849527877
TCP11L2,4.0,3.091756742134604,0.6054809913184434
PKD2L1,2.333333333333333,2.3644149078623258,0.9838730717178904
URGCP,3.0,2.382010255146957,0.6888514777528434
AUNIP,3.0,3.171323777871948,0.9233578114200708
ZSCAN2,0.5,2.7944938005293616,0.16988526625843145
OR8D4,3.0,2.7039612063623624,0.8571278721280549
LYG2,2.0,2.9858506893205856,0.5683195139230139
ZNF844,4.0,3.5466845442385373,0.8097819876310314
STXBP4,4.0,3.5883447238701103,0.8279640757745215
CHST15,5.0,2.47493439503612,0.10848096793431392
C1QTNF3,4.0,2.9613168730751545,0.5461175567181539
GALT,2.0,2.67644928271573,0.6792541190470126
VGF,1.0,2.199953687675774,0.4185052950824337
ANKAR,1.5,3.542549536538671,0.277827721194974
TRIM9,4.0,2.3142722422139848,0.2678172426498698
MICAL1,8.0,2.3423842637287056,0.00021849217577792177
ZNF257,5.0,2.690231292266972,0.15906288801591997
ASPN,3.0,3.4118208491357387,0.8235713272327667
UBE4A,4.0,2.926737908495802,0.530426075541384
TPM3P9,3.0,,
HLA-DOA,0.0,2.0247991351071035,0.15474938373866087
ACD,0.3333333333333333,2.450363507883245,0.176240790360969
B3GALNT1,2.0,2.887044510373001,0.6016300172285838
PCNT,4.25,2.533764008104743,0.28095049720673493
STK32B,2.0,2.413206020504377,0.7902449619103546
HSPA5,4.0,2.782330598105874,0.46538795811382416
LRRC4B,4.0,1.857859365416612,0.11604373167209793
KRTAP19-1,2.0,2.896608579379297,0.5983221902439849
ZNF207,0.5,4.705768427577092,0.052527289711398084
CKS1B,2.0,2.797856276353252,0.6333671380104571
CRISP2,3.0,3.559539199629849,0.766791475103243
OR2AG1,1.0,2.27474347236896,0.398002338755447
CLSTN2,2.75,2.5217594297628816,0.8857153554453963
AATF,3.0,3.049362984298549,0.9774483111790613
C1QTNF6,2.0,2.3193587044754227,0.8339031946783039
TSTA3,2.0,2.1697351714542377,0.9082622070325811
PSG11,2.0,2.869533627232205,0.6077336651846992
TMEM121,0.0,1.7305475682269231,0.18834098314059838
CT83,1.0,2.8236793859780365,0.2777987701960508
NHP2,2.0,2.213501698826427,0.8858928312337254
TIGIT,4.0,2.590310608334916,0.3810920936256693
PSG3,3.0,2.76211980794668,0.8861858587248399
ZNF408,4.0,2.479308790925819,0.33415704112163047
DGKH,3.0,3.118615600943445,0.9464481478831611
KLHL5,3.0,3.803855781008316,0.6802219609777063
GOLT1A,0.0,1.8037510116364128,0.17925967656336672
MAPK1IP1L,2.0,3.960671825039034,0.3245302129102594
TEAD1,3.0,3.0137948913977413,0.9936598879885478
FNIP2,2.5,3.0338194578561515,0.7592406049955926
CXCL5,2.0,2.1356362554996706,0.9260515562468132
MMAB,2.0,2.3564643890006134,0.8163729215518332
OR1L8,3.0,2.224552352673231,0.6031238048866834
TECPR1,1.0,2.2986404788526413,0.3916928749920592
INTS3,0.0,2.5149596023175733,0.11277052318593753
WNT11,2.0,2.206228383003502,0.8895744125554409
ZBTB48,4.0,2.4117963516080203,0.30646350353614144
FAM217B,3.0,3.241434503414649,0.8933230279050631
BARX2,2.0,2.373275022340952,0.8085470732526145
ATP7B,2.6666666666666665,2.4595869439061766,0.894952420097806
FGD6,3.0,3.378660113593559,0.8367871734655346
KRT81,0.0,2.0603820546956757,0.15117226361711933
OR5H2,1.0,3.206805406233504,0.21782508058266295
CNOT3,1.0,2.450810219318313,0.35406391960126216
NDUFB1,1.0,3.398694899327235,0.1932157740442615
TLE1,5.0,2.561263862880204,0.12755018976672403
IRF7,1.0,2.2622629515922017,0.401343189713948
MBNL2,2.0,3.2869949736253266,0.47778626796830903
PLEKHS1,5.0,3.17715768635294,0.3064703598579475
KRTAP24-1,3.0,2.816857111623365,0.9131066556178769
EXOSC1,3.0,2.580795643243784,0.7941349219402642
ST20,2.0,2.936010533374628,0.584885039705209
SLC22A1,0.5,2.161431106139752,0.2584398305573725
TOP1,3.0,3.236410737050199,0.8954493113115086
OR9A4,5.0,2.4862772518169174,0.11089141720195003
CEP57,3.0,3.663082658501951,0.7290023095041216
RP11-435O5.4,2.0,,
C4orf22,3.0,2.932155316415319,0.9683955102485184
TOMM20,1.0,3.313356657907472,0.20376722363375968
STK17A,1.0,3.290525025197596,0.20669465010147278
CRK,3.0,2.462633179842298,0.7320278024453515
PTPN23,4.0,2.499580228983492,0.3426061360574385
RBKS,3.0,2.794786777414834,0.90230294266922
TFPI2,2.0,2.765027299526068,0.645463462726405
KLK5,5.0,2.498967076833792,0.11362241075102285
DDAH1,2.0,2.9181794431589285,0.5909281823191221
ANKFN1,3.5,2.922771213359878,0.7356364407161458
TIMMDC1,0.5,3.148268240945364,0.13555752296852017
SEMA4A,2.5,2.2991569497518323,0.8946234149961304
RTP3,4.0,2.935588795955893,0.5344394515341115
FAM118B,3.0,2.9746817739706013,0.9882878269508545
AADACL4,6.0,2.372274712156236,0.018506225167771024
PTPN12,3.0,3.991049301632245,0.6198379731998405
ZNF548,4.0,3.475722347069304,0.7785453383693041
VARS,2.0,2.302063057715388,0.842196087145926
OR4D9,3.0,2.284036928804967,0.6356860988083088
ANO8,0.5,2.095946157664482,0.2702999783717718
NGFR,0.3333333333333333,2.2383746063084007,0.2029040513108806
HEXIM1,3.0,2.4494718020897657,0.7250201461422641
NUP205,12.0,3.189647949316648,8.092542694330319e-07
PPP1R2,4.0,3.351697093963551,0.7232519291230555
FERD3L,3.0,2.163483744353396,0.5695470035761726
TM9SF3,6.0,3.386573076686998,0.1555679026345831
OR8B12,1.5,2.2465342596394176,0.6184324122187945
ZNF222,1.0,2.5325375567948964,0.33553985418194815
LAMTOR5,2.0,2.692116067469804,0.6731529505680272
TBCB,1.0,2.226837299323718,0.4110005089471309
DMWD,0.0,2.1066291774164205,0.14666206568968893
CSF2RB,6.0,2.35280263988835,0.017418546864303372
ALB,8.0,3.2803069130929576,0.009163518018051124
ARHGAP39,1.2,2.104202581517089,0.5330639732917268
TOP2B,1.0,3.8822595936373743,0.14351671454099338
TGFBR3,3.0,2.752017263810309,0.881171418598058
AES,0.0,2.270999439665899,0.1318148720975406
ZBTB1,1.5,4.040452728957519,0.20628327501261867
DYTN,1.0,3.00298081456703,0.24774356979271023
IQGAP2,2.333333333333333,3.0507453206521933,0.681264127028552
STIM2,4.0,3.345845621245604,0.7206243163920192
DACH1,2.0,2.663055546736039,0.6845132656154205
TOR3A,0.0,2.264186924368454,0.13239568184939887
CDH26,3.0,2.888046587130912,0.947475579834282
ABHD2,4.0,2.4072373890836456,0.30461961935294835
CCDC178,5.0,2.914418777718483,0.2218354034321518
WWC3,5.0,2.3557405596751786,0.08492077299598656
ARHGEF10,0.5,2.587360985724279,0.19439584187891681
ITGA4,2.8,2.5149276063094046,0.8573411956984528
KCNG4,2.0,1.932450708117883,0.9612442837944366
TFR2,1.0,2.102368364421678,0.44708852203541083
C3orf67,4.0,3.396142654725712,0.743158501478087
TBX10,3.0,2.2686595622759054,0.6272854899115696
FTHL17,1.0,1.9385753383988145,0.5002443157193276
GNPAT,4.0,3.0664609254889914,0.5939600252181094
HIST1H2AM,3.0,2.080886351931348,0.5240239446993478
PSD2,0.0,2.276157744356508,0.131376986108463
ZSWIM7,2.0,2.210290162765947,0.8875166799446179
COL14A1,2.7142857142857144,3.2881476154192204,0.7516462389464655
ALDH1A2,7.0,2.895976639481168,0.015880997419522796
S1PR4,2.5,1.728154125804228,0.557111789295621
FCN2,3.0,2.377584233025096,0.6864648673905328
GALNT8,1.6666666666666667,2.6154231133294634,0.5574345424670737
PCDHA1,2.75,2.2560013959210945,0.7422357586470019
OSTF1,0.0,3.2079000772223947,0.0732834811052513
PCMT1,2.0,2.99737135192589,0.5645576882930865
IQCA1,1.0,2.8061362983247102,0.2809480426522296
PHKG1,3.0,2.15872337312592,0.5669253973099927
GTF3C5,1.5,2.2940125402827176,0.6001121997833108
RGS6,6.0,3.0146880944599697,0.08554761541660443
IGHV1-3,2.0,,
C3orf70,2.0,3.023604188047075,0.5560847750317559
KCNMB4,4.0,2.159300816459302,0.21033678282609075
PDE1B,4.0,2.406350451910428,0.3042612979588561
ZNF767,3.0,,
MIR1207,2.0,,
HNRNPH1,2.0,3.590518920491607,0.4012543545737094
PRSS35,1.0,2.92962134299162,0.2595862148808451
POLG2,3.0,3.022710179944552,0.9895780248724447
TINAG,3.0,4.050165216046949,0.6017952120572305
OR1J4,1.0,2.1846666216568003,0.42284220255856564
MCM3,2.0,2.558259808839032,0.7270660143345002
RPS23,1.0,3.239890455558665,0.2133506822183842
ATP5G3,2.0,3.096816047317866,0.5331072328960893
NFAM1,3.0,2.25072444344063,0.617471811535833
DUSP12,2.0,2.3958148022338057,0.7981667262150862
CEP89,6.0,2.834384493462848,0.06006623799074632
GNG3,3.0,2.634791006943852,0.8219849735612795
TRBJ2-1,2.0,,
KLHL38,3.0,2.3325145329115933,0.6620761742007197
IRGC,1.0,2.015663966386698,0.4743700093430414
SNORD116-16,2.0,,
CCDC7,7.0,3.767715339375163,0.09586968184930314
NKX6-1,0.5,2.325055986621346,0.23134379678033995
SMARCE1,2.0,3.4406917555824563,0.43734118796760946
TRIP6,1.0,2.4995915559994737,0.3428737207664031
GFM1,5.0,3.4134253375641594,0.3904800293549706
RP11-1007I13.4,6.0,,
MSTO1,2.0,2.4811769356287434,0.7600042679938906
PIGQ,1.5,1.8488282980230268,0.7975300996298413
OR6C70,1.5,2.8651484949523964,0.41995251536608824
GPHN,5.0,3.2759119574300715,0.34081195308165146
CAPN1,3.0,2.149999203990469,0.5621197500430815
ZNF283,0.0,3.706429001769636,0.05420323908076585
CDCA7,4.0,2.965868279548081,0.5481851119215746
GUCA1A,0.0,2.319509656769191,0.12776029420313476
OR13C5,2.0,2.538255538341089,0.7354780383943619
TEKT5,3.0,2.158570527922948,0.5668412157087537
GEMIN5,2.0,2.9773906015716056,0.5710979556801545
MS4A2,1.5,3.1301884439373278,0.35683680067649637
PHEX,2.0,3.043867544018615,0.5496273536352696
RPH3AL,3.0,2.3395542447388067,0.6658954837099033
HOXB1,2.0,2.5101888432944945,0.7474403998909738
PLSCR2,5.0,4.407515250103968,0.7777785718748883
LRRC49,5.0,3.309690080106768,0.3528259391132039
POLD1,2.0,2.0639404123323493,0.9645003920976236
RPS29,4.0,2.8242042314230558,0.48414288517561177
TEX101,2.0,2.576008131855915,0.7196813112369618
PHF20L1,2.0,3.964620053600146,0.32379791008901804
ZNF347,6.0,3.400312308523565,0.1585946545507439
SNX31,3.0,2.7767918045512987,0.8934431465820059
CUTA,2.0,2.32129451941441,0.8329798493372534
UTS2R,2.0,1.6754020007217338,0.801987140432766
ARHGEF38,4.0,2.8572447514612285,0.49900822265772793
CENPC,2.0,3.99771587468068,0.31772530273428007
SIRPB1,9.0,2.4067736150767,2.138505029814943e-05
ZNF736,2.0,3.642902706614594,0.38936370839012324
OR2L2,7.0,2.696906023863776,0.008785725215557033
ITLN2,2.0,2.742720892295801,0.6538129621300323
PURG,2.5,2.5864153221688038,0.9571478380730366
MSX1,0.5,2.101546146196325,0.26926133692165016
GOLGA6L2,2.0,2.865364344104379,0.6091959980824528
ACMSD,4.0,2.8388485829396246,0.49072490236688515
RNF145,4.0,2.9571858861164046,0.5442413860928577
ZP4,3.0,2.7966916540796225,0.9032381333022315
HHATL,2.0,2.291197096494808,0.8474459818090094
HERC2P9,2.0,,
OR52I1,2.0,2.524457692991517,0.7413353793489006
MOV10,1.5,2.2170700726737538,0.6301016222348388
FECH,3.0,2.760327555493632,0.8852972963793005
CTR9,2.0,3.3378812403210283,0.4639925897562248
CPSF2,1.5,3.6314418178818224,0.26335576175842856
DAZAP2,4.0,3.1399067441005912,0.627402623466965
AKAP1,2.0,2.557470301281048,0.7273962251145916
RAD23B,1.0,3.6599872034851817,0.1644074418427281
TPI1,6.0,2.4941170487920425,0.026423618009939167
ACTL8,4.0,2.2259611607559453,0.2344154509360336
CLK4,3.0,3.7132766238193913,0.7112697221077102
RHEB,2.0,2.9253279823842715,0.5884980109458651
OR1L4,3.0,2.1985626639227744,0.5888484441449192
PCDHGC3,4.0,2.31862365786799,0.26950412021690495
ARL4A,2.0,3.311939360153624,0.4709735472616704
MTURN,2.0,2.492078883396373,0.7552592359255671
GART,1.0,3.312701771319594,0.20385056422623885
NF2,5.0,2.502436208222842,0.11437529571564438
C16orf89,3.0,2.367254433190977,0.6808887211549595
DBNDD2,2.0,2.751606916450886,0.650474098907831
HCFC2,2.0,3.6081845460957935,0.39720371299284196
SEPT3,2.5,2.398738858226585,0.9478706783715705
DNM1P47,3.0,,
ZNF2,2.0,3.168271292565932,0.5116018365709332
GNAT1,2.0,2.077212130967422,0.9572754523520937
HOXB6,5.0,2.1914359983288603,0.057797620165123305
C1QTNF9,0.0,2.9167661380265084,0.08766339002536984
FBP2,2.0,2.1445246506786204,0.9213838210923248
GSC,2.0,2.038939422067956,0.9782442742108689
ASCC1,2.0,3.206386633845059,0.5004902002783533
TDGF1,2.0,2.774833063975953,0.6418265811883643
ZNF431,0.0,3.2996142878438075,0.06929615312920712
MUC4,2.0,2.3298820716851583,0.82889545753169
POR,1.0,2.0615109643485967,0.45971352913727803
ILF2,1.0,2.8851647966652085,0.2670639748755657
ACPL2,1.0,1.4592953952163068,0.7037915185971877
ARL6IP5,2.0,2.25233666076882,0.8664753786812407
CYB5R3,5.0,2.253956034140312,0.06738632189671483
TJP3,3.0,2.289989065796288,0.6389341529064789
ECHDC2,0.5,2.170899353988824,0.25677549908741576
PLCH2,3.0,2.2678050498366167,0.6268182951351513
COL28A1,3.5,3.4401660912676597,0.9742651044841037
TTBK2,5.0,3.29456377182675,0.34742997350878435
DCAF16,4.0,3.283047716438425,0.6923360324319836
DNAJA3,3.0,2.457490838217668,0.729291803150052
MERTK,7.0,2.8272376096658887,0.013077152516028503
TTC29,0.0,3.014235319978269,0.08253637376826427
AMBRA1,3.5,2.6347037246564304,0.5939726356089912
PBLD,3.0,2.812714500827351,0.9110840862278647
IGSF9,2.0,2.2508257215357204,0.8672233277239917
PTCD2,0.0,2.6133559268725888,0.10596729968872966
NUDT5,2.0,3.0372942711771187,0.5517138011179628
RTN2,4.0,2.228345521888819,0.23529549745360634
UBXN1,2.0,2.7961619230494703,0.6339859060513462
TTLL11,1.0,2.3308309938072744,0.38337154720565025
SULT1C3,2.0,3.24280041185416,0.4901020746187711
FBXW8,2.0,2.5043150477988183,0.7499677148383156
FAM193B,2.0,2.675737112028856,0.6795327534055742
SSR4,2.0,2.145731637843215,0.9207516440261948
TM4SF18,3.0,2.7097918709871065,0.8600616764314563
C9orf129,0.0,2.747362498754406,0.09741500127085105
NAT6,0.0,2.194196679284251,0.13853141461579507
SREK1,3.0,3.38434698038494,0.8345084320745844
EFNB1,1.0,2.238043801890821,0.40791732369435807
METAP1D,1.0,3.1837514461575105,0.22100303877262414
CUL7,0.75,2.2833592855793072,0.31022752997996783
TMEM213,2.0,2.36034512346684,0.8145599255120454
CXCL2,2.0,1.9153567434183747,0.9512317798490733
PTPDC1,4.0,3.1816396111272747,0.64638105842065
AARS,2.0,2.521301851996676,0.7426814358644673
OR51V1,5.0,2.389610761021214,0.09128499923325094
LDLRAD2,3.0,2.2095654013395003,0.5948949053651008
BNIP3P1,6.0,,
DSG1,2.5,3.503939853551877,0.5917328187870237
CDK10,2.0,2.019760813112156,0.9889061853010357
ZNF728,2.0,3.643735630733789,0.38917756372112866
SALL4,3.0,2.5033847426057174,0.7536162356011314
CYP3A43,3.0,3.005754824930588,0.997351532769041
CBLN4,4.0,2.057787058842766,0.1757582971593119
RHOT1,2.0,3.2651747553688453,0.4838273821243646
FSTL5,5.0,3.3164239254415078,0.35523623223691125
PAQR5,2.0,2.3611778937508894,0.8141713744365415
ZNF394,2.0,2.7682799843945416,0.6442548087658941
FLT4,2.25,2.116680390326629,0.9269872031871668
PCK1,0.0,2.4536783003171165,0.11724982465251377
SRGAP2,0.6666666666666666,2.512916127881975,0.24415423035983636
MCC,2.5,2.4020616148441545,0.9496137580422518
NDUFA9,2.0,2.9720301793567327,0.5728654486739764
SART1,3.0,2.1297536007222817,0.5509631426342025
WNT6,2.0,2.0814058612731072,0.9550026494216809
CES4A,4.0,2.3843041084805585,0.2953974464766129
FBXL3,0.0,3.421378650641446,0.0643572464461386
TRAV8-3,2.0,,
SH2B1,3.0,2.3882069200766094,0.6921901783622357
PLCZ1,7.0,4.165371430676699,0.1648647993737944
AMOT,8.0,2.997685683256204,0.003862206952514445
TAZ,1.0,2.2624138292888305,0.40130261287834
TAS2R30,3.0,2.7611805416315844,0.8857202450722421
MYSM1,4.0,3.777910060052344,0.9090298424315394
PTPRM,2.142857142857143,2.80048394403614,0.6943392573173761
CLCN3,4.0,3.432535541195304,0.7593847507282805
EPSTI1,2.0,3.055168467488546,0.5460587844883442
PALLD,6.0,3.091284652059017,0.09805307158581107
ABCA17P,2.0,,
LDB2,2.5,2.725449124805434,0.8913771027816483
FAM83C,8.0,2.2723674800575244,0.00014494013498608842
RAB5C,3.0,2.669760606035848,0.839828941715431
HIF1AN,3.0,2.9931166765466384,0.9968255004469369
CD93,2.0,2.2732444514945698,0.8561876401871538
IL36A,2.0,2.5749058383160666,0.7201378100946254
EFNB2,0.0,2.692003719504774,0.10085291850855942
CEP63,4.0,3.4223253392515014,0.754839485504415
CTC-454I21.3,2.0,3.5457547820502864,0.41170754407192467
ST6GAL2,3.0,2.3990502076259457,0.6980247636873482
PTCD1,2.0,2.126700772837917,0.9307659020837324
TTI2,5.0,2.5356809851903432,0.12172644368167826
SLC17A8,8.0,3.005562883778601,0.003965793506930903
RNASE2,5.0,3.3821335814232354,0.37900792033938024
ADIPOQ,3.0,2.635368165157342,0.8222807343513584
AC015849.16,4.0,,
TGFB1,3.0,2.0287832285446425,0.49532436654709644
VCX3A,2.0,2.5757839667822777,0.7197741230259573
HSD17B8,2.0,2.372689954144606,0.8088182311478613
GFPT1,2.0,3.2782597862117235,0.48019547473786095
KCNK13,5.0,2.103264059074867,0.04578326446977053
WARS,4.0,2.612908383448365,0.3908316248926923
ZC3H18,1.3333333333333333,2.6269000554771207,0.42480206573714385
CYP2C18,4.0,2.628227514584133,0.3974655386799112
CNTNAP3,3.0,2.7177642137713387,0.8640657539126273
SOX9,6.0,2.1770689643056302,0.009570917613945825
DOK2,2.0,2.398232555644343,0.7970608847957287
MURC,0.0,3.046392649930394,0.0809166863614398
ZER1,0.0,2.099584163779296,0.14733920500943662
DTX1,4.0,2.0970269552162444,0.1888102991379478
ZNF517,0.0,2.1936483380007754,0.13858072588172562
AKR1E2,1.0,2.716323356016776,0.29770017116239467
MFI2,5.0,2.126918474192445,0.048835094571485355
STEAP1,2.0,3.3368705753582857,0.4642625894831178
NT5C1A,2.0,2.3636929186673696,0.8129989972630021
KIAA0408,0.6666666666666666,3.6229409225821407,0.12038671022378981
CLN5,0.0,3.164135072082156,0.07527229756404588
BBS4,5.0,3.0222756303244105,0.2552775373598144
IWS1,8.0,3.676143171476911,0.02412402505650942
NRBP1,4.0,2.686308672702814,0.4228295894885872
CCDC94,0.0,2.111941491542931,0.14615378806575488
MAGEB6,3.5,2.762304933374093,0.6571474556020196
FAM193A,7.0,2.9089118123332813,0.016453977031319695
RRAGD,3.0,2.73678022145135,0.8735818973079392
ITPR2,2.6666666666666665,3.085038197701129,0.811730190710161
TCTEX1D1,1.0,3.588129978304982,0.17183896640173785
CLDN8,2.0,2.657646818585598,0.6866483866514845
ROCK2,4.0,3.5693991597549823,0.8197105238239544
SCAP,1.25,2.9533317379644104,0.3216081772505872
DSP,4.0,2.671427093806656,0.416300503122494
ABCG5,1.0,2.375315157349765,0.3721983363444884
ISY1,2.0,3.1436699038824973,0.518905521356492
OASL,2.0,2.252161435518655,0.8665620880605912
TMEM35,5.0,2.159576242997658,0.05325428719428362
TAF7,2.0,3.301620213123139,0.47377988144074434
RYK,2.0,3.156902660715235,0.5149640055199451
MMD,0.0,3.2030461319445798,0.07350125180001231
KCTD13,0.6666666666666666,2.012943638906429,0.3426735159565778
PLEKHH1,4.0,2.482707657402964,0.33556957052772424
IGFALS,2.0,1.7398145153003228,0.8436267237613831
ABCB4,1.75,2.935403130222403,0.4890112742503544
DCUN1D3,0.6666666666666666,2.7709945964390243,0.20617935720742853
VWA8,1.6666666666666667,3.167372225991945,0.3990999426331482
UBR4,5.333333333333333,2.5312916198116837,0.07820810625910246
