query,_id,_score,genomic_pos,notfound,length
PAWR,5074,17.61159,"{'chr': '12', 'end': 79690964, 'ensemblgene': 'ENSG00000177425', 'start': 79574979, 'strand': -1}",,115985.0
C1QTNF9,338872,18.738918,"{'chr': '13', 'end': 24322535, 'ensemblgene': 'ENSG00000240654', 'start': 24307166, 'strand': 1}",,15369.0
CDK8,1024,17.015682,"{'chr': '13', 'end': 26420982, 'ensemblgene': 'ENSG00000132964', 'start': 26254104, 'strand': 1}",,166878.0
RPGRIP1,57096,18.082125,"{'chr': '14', 'end': 21351301, 'ensemblgene': 'ENSG00000092200', 'start': 21280083, 'strand': 1}",,71218.0
SRP54,6729,17.181967,"{'chr': '14', 'end': 35029686, 'ensemblgene': 'ENSG00000100883', 'start': 34981957, 'strand': 1}",,47729.0
GPR65,8477,18.082125,"{'chr': '14', 'end': 88014811, 'ensemblgene': 'ENSG00000140030', 'start': 88005135, 'strand': 1}",,9676.0
PTPN21,11099,17.62225,"{'chr': '14', 'end': 88555007, 'ensemblgene': 'ENSG00000070778', 'start': 88465778, 'strand': -1}",,89229.0
LRRC57,255252,17.66344,"{'chr': '15', 'end': 42548802, 'ensemblgene': 'ENSG00000180979', 'start': 42537820, 'strand': -1}",,10982.0
ARPP19,10776,18.217384,"{'chr': '15', 'end': 52569883, 'ensemblgene': 'ENSG00000128989', 'start': 52547045, 'strand': -1}",,22838.0
PIAS1,8554,18.198654,"{'chr': '15', 'end': 68198603, 'ensemblgene': 'ENSG00000033800', 'start': 68054309, 'strand': 1}",,144294.0
PAQR5,54852,18.375992,"{'chr': '15', 'end': 69407780, 'ensemblgene': 'ENSG00000137819', 'start': 69298912, 'strand': 1}",,108868.0
ARNT2,9915,17.59258,"{'chr': '15', 'end': 80597933, 'ensemblgene': 'ENSG00000172379', 'start': 80404350, 'strand': 1}",,193583.0
RHCG,51458,18.14678,"{'chr': '15', 'end': 89496589, 'ensemblgene': 'ENSG00000140519', 'start': 89471398, 'strand': -1}",,25191.0
FAM174B,400451,17.815681,"{'chr': '15', 'end': 92809884, 'ensemblgene': 'ENSG00000185442', 'start': 92617448, 'strand': -1}",,192436.0
CACNG3,10368,18.261993,"{'chr': '16', 'end': 24362412, 'ensemblgene': 'ENSG00000006116', 'start': 24256335, 'strand': 1}",,106077.0
CDH1,999,18.499043,"{'chr': '16', 'end': 68835537, 'ensemblgene': 'ENSG00000039068', 'start': 68737292, 'strand': 1}",,98245.0
ALKBH5,54890,17.641624,"{'chr': '17', 'end': 18209954, 'ensemblgene': 'ENSG00000091542', 'start': 18183078, 'strand': 1}",,26876.0
CRLF3,51379,17.620111,"{'chr': '17', 'end': 30824692, 'ensemblgene': 'ENSG00000176390', 'start': 30769388, 'strand': -1}",,55304.0
LHX1,3975,18.274977,"[{'chr': '17', 'end': 36944612, 'ensemblgene': 'ENSG00000273706', 'start': 36936785, 'strand': 1}, {'chr': 'HSCHR17_7_CTG4', 'end': 1180977, 'ensemblgene': 'ENSG00000274577', 'start': 1173149, 'strand': 1}]",,
NFE2L1,4779,18.217384,"{'chr': '17', 'end': 48061545, 'ensemblgene': 'ENSG00000082641', 'start': 48048329, 'strand': 1}",,13216.0
INCA1,388324,19.001858,"{'chr': '17', 'end': 4997610, 'ensemblgene': 'ENSG00000196388', 'start': 4988130, 'strand': -1}",,9480.0
DDX5,1655,17.580042,"{'chr': '17', 'end': 64508199, 'ensemblgene': 'ENSG00000108654', 'start': 64498254, 'strand': -1}",,9945.0
CACNG5,27091,18.131847,"{'chr': '17', 'end': 66894751, 'ensemblgene': 'ENSG00000075429', 'start': 66835117, 'strand': 1}",,59634.0
ZNF440,126070,24.340258,"{'chr': '19', 'end': 11835216, 'ensemblgene': 'ENSG00000171295', 'start': 11814273, 'strand': 1}",,20943.0
ZNF844,284391,25.887978,"{'chr': '19', 'end': 12081565, 'ensemblgene': 'ENSG00000223547', 'start': 12064731, 'strand': 1}",,16834.0
CLEC17A,388512,19.445162,"{'chr': '19', 'end': 14612035, 'ensemblgene': 'ENSG00000187912', 'start': 14583084, 'strand': 1}",,28951.0
REEP6,92840,17.789246,"{'chr': '19', 'end': 1497927, 'ensemblgene': 'ENSG00000115255', 'start': 1491166, 'strand': 1}",,6761.0
MAP1S,55201,18.34499,"{'chr': '19', 'end': 17734513, 'ensemblgene': 'ENSG00000130479', 'start': 17719242, 'strand': 1}",,15271.0
FKBP8,23770,17.620111,"{'chr': '19', 'end': 18544077, 'ensemblgene': 'ENSG00000105701', 'start': 18531751, 'strand': -1}",,12326.0
TMEM59L,25789,17.692268,"{'chr': '19', 'end': 18621039, 'ensemblgene': 'ENSG00000105696', 'start': 18607430, 'strand': 1}",,13609.0
PLEKHF1,79156,17.775015,"{'chr': '19', 'end': 29675477, 'ensemblgene': 'ENSG00000166289', 'start': 29665459, 'strand': 1}",,10018.0
ZNF665,79788,23.225615,"{'chr': '19', 'end': 53193386, 'ensemblgene': 'ENSG00000197497', 'start': 53159213, 'strand': -1}",,34173.0
RDH13,112724,18.82016,"[{'chr': '19', 'end': 55071291, 'ensemblgene': 'ENSG00000160439', 'start': 55039108, 'strand': -1}, {'chr': 'HSCHR19LRC_PGF2_CTG3_1', 'end': 775378, 'ensemblgene': 'ENSG00000278284', 'start': 756485, 'strand': -1}, {'chr': 'HSCHR19LRC_PGF1_CTG3_1', 'end': 965999, 'ensemblgene': 'ENSG00000274418', 'start': 947106, 'strand': -1}, {'chr': 'HSCHR19LRC_COX1_CTG3_1', 'end': 966615, 'ensemblgene': 'ENSG00000278149', 'start': 947722, 'strand': -1}, {'chr': 'HSCHR19_4_CTG3_1', 'end': 1053773, 'ensemblgene': 'ENSG00000276684', 'start': 1021590, 'strand': -1}, {'chr': 'HSCHR19LRC_COX2_CTG3_1', 'end': 708419, 'ensemblgene': 'ENSG00000276826', 'start': 689526, 'strand': -1}, {'chr': 'HSCHR19LRC_LRC_T_CTG3_1', 'end': 981582, 'ensemblgene': 'ENSG00000274504', 'start': 962689, 'strand': -1}, {'chr': 'HSCHR19LRC_LRC_I_CTG3_1', 'end': 1043203, 'ensemblgene': 'ENSG00000276341', 'start': 1024310, 'strand': -1}, {'chr': 'HSCHR19LRC_LRC_J_CTG3_1', 'end': 1070740, 'ensemblgene': 'ENSG00000273944', 'start': 1051847, 'strand': -1}, {'chr': 'HSCHR19LRC_LRC_S_CTG3_1', 'end': 1045289, 'ensemblgene': 'ENSG00000275474', 'start': 1026396, 'strand': -1}]",,
ZNF544,27300,20.594128,"{'chr': '19', 'end': 58277495, 'ensemblgene': 'ENSG00000198131', 'start': 58228594, 'strand': 1}",,48901.0
GPSM2,29899,17.721643,"{'chr': '1', 'end': 108934545, 'ensemblgene': 'ENSG00000121957', 'start': 108875350, 'strand': 1}",,59195.0
PRAMEF2,65122,27.201292,"[{'chr': '1', 'end': 12861909, 'ensemblgene': 'ENSG00000120952', 'start': 12857086, 'strand': 1}, {'chr': 'HG1342_HG2282_PATCH', 'end': 43422, 'ensemblgene': 'ENSG00000282817', 'start': 38599, 'strand': 1}]",,
SPEN,23013,17.23771,"{'chr': '1', 'end': 15940456, 'ensemblgene': 'ENSG00000065526', 'start': 15836095, 'strand': 1}",,104361.0
MR1,3140,22.25392,"{'chr': '1', 'end': 181061938, 'ensemblgene': 'ENSG00000153029', 'start': 181033374, 'strand': 1}",,28564.0
DDX59,83479,17.609465,"{'chr': '1', 'end': 200669907, 'ensemblgene': 'ENSG00000118197', 'start': 200623896, 'strand': -1}",,46011.0
CATSPER4,378807,18.867207,"{'chr': '1', 'end': 26202968, 'ensemblgene': 'ENSG00000188782', 'start': 26190561, 'strand': 1}",,12407.0
OR4F5,79501,25.887978,"{'chr': '1', 'end': 71585, 'ensemblgene': 'ENSG00000186092', 'start': 65419, 'strand': 1}",,6166.0
RBM39,9584,18.207993,"{'chr': '20', 'end': 35742312, 'ensemblgene': 'ENSG00000131051', 'start': 35701347, 'strand': -1}",,40965.0
RBBP8NL,140893,18.26847,"{'chr': '20', 'end': 62427539, 'ensemblgene': 'ENSG00000130701', 'start': 62410237, 'strand': -1}",,17302.0
SLC52A3,113278,18.307924,"{'chr': '20', 'end': 776015, 'ensemblgene': 'ENSG00000101276', 'start': 760080, 'strand': -1}",,15935.0
BTG3,10950,18.331408,"[{'chr': 'HSCHR21_6_CTG1_1', 'end': 9253, 'ensemblgene': 'ENSG00000281484', 'start': 451, 'strand': -1}, {'chr': '21', 'end': 17612945, 'ensemblgene': 'ENSG00000154640', 'start': 17593653, 'strand': -1}]",,
NCAM2,4685,17.955072,"{'chr': '21', 'end': 21543329, 'ensemblgene': 'ENSG00000154654', 'start': 20998409, 'strand': 1}",,544920.0
KRTAP11-1,337880,21.52276,"{'chr': '21', 'end': 30881580, 'ensemblgene': 'ENSG00000182591', 'start': 30880644, 'strand': -1}",,936.0
SNTG2,54221,17.760914,"[{'chr': 'HSCHR2_4_CTG1', 'end': 50794, 'ensemblgene': 'ENSG00000281020', 'start': 1089, 'strand': 1}, {'chr': 'HSCHR2_3_CTG1', 'end': 64734, 'ensemblgene': 'ENSG00000281486', 'start': 4168, 'strand': 1}, {'chr': '2', 'end': 1367613, 'ensemblgene': 'ENSG00000172554', 'start': 950849, 'strand': 1}]",,
PUM2,23369,17.74231,"{'chr': '2', 'end': 20352234, 'ensemblgene': 'ENSG00000055917', 'start': 20248691, 'strand': -1}",,103543.0
XRCC5,7520,17.601002,"{'chr': '2', 'end': 216206303, 'ensemblgene': 'ENSG00000079246', 'start': 216107464, 'strand': 1}",,98839.0
DOCK10,55619,17.605227,"{'chr': '2', 'end': 225042468, 'ensemblgene': 'ENSG00000135905', 'start': 224765090, 'strand': -1}",,277378.0
COL4A3,1285,17.84999,"{'chr': '2', 'end': 227314792, 'ensemblgene': 'ENSG00000169031', 'start': 227164624, 'strand': 1}",,150168.0
SP100,6672,20.209448,"{'chr': '2', 'end': 230545606, 'ensemblgene': 'ENSG00000067066', 'start': 230415942, 'strand': 1}",,129664.0
NEU4,129807,17.670046,"[{'chr': '2', 'end': 241817413, 'ensemblgene': 'ENSG00000204099', 'start': 241809065, 'strand': 1}, {'chr': 'HSCHR2_3_CTG15', 'end': 29511, 'ensemblgene': 'ENSG00000277926', 'start': 20923, 'strand': 1}]",,
ASPRV1,151516,19.189966,"{'chr': '2', 'end': 69961631, 'ensemblgene': 'ENSG00000244617', 'start': 69960089, 'strand': -1}",,1542.0
ZDHHC23,254887,18.167933,"{'chr': '3', 'end': 113965401, 'ensemblgene': 'ENSG00000184307', 'start': 113947901, 'strand': 1}",,17500.0
PRR23B,389151,23.684826,"{'chr': '3', 'end': 139020926, 'ensemblgene': 'ENSG00000184814', 'start': 139019031, 'strand': -1}",,1895.0
SHOX2,6474,17.69675,"{'chr': '3', 'end': 158106420, 'ensemblgene': 'ENSG00000168779', 'start': 158095905, 'strand': -1}",,10515.0
GOLIM4,27333,18.207993,"{'chr': '3', 'end': 168095924, 'ensemblgene': 'ENSG00000173905', 'start': 168008689, 'strand': -1}",,87235.0
SLC51A,200931,17.650314,"{'chr': '3', 'end': 196243178, 'ensemblgene': 'ENSG00000163959', 'start': 196211487, 'strand': 1}",,31691.0
TRIM71,131405,17.632984,"[{'chr': '3', 'end': 32897824, 'ensemblgene': 'ENSG00000206557', 'start': 32817997, 'strand': 1}, {'chr': 'HG2077_PATCH', 'end': 266050, 'ensemblgene': 'ENSG00000291501', 'start': 186223, 'strand': 1}]",,
MST1,4485,17.590485,"{'chr': '3', 'end': 49689501, 'ensemblgene': 'ENSG00000173531', 'start': 49683947, 'strand': -1}",,5554.0
UBA7,7318,17.820538,"{'chr': '3', 'end': 49813953, 'ensemblgene': 'ENSG00000182179', 'start': 49805209, 'strand': -1}",,8744.0
IL17RB,55540,18.64508,"{'chr': '3', 'end': 53865794, 'ensemblgene': 'ENSG00000056736', 'start': 53846568, 'strand': 1}",,19226.0
CADPS,8618,17.561417,"{'chr': '3', 'end': 62875416, 'ensemblgene': 'ENSG00000163618', 'start': 62398346, 'strand': -1}",,477070.0
C4orf33,132321,22.386858,"{'chr': '4', 'end': 129116640, 'ensemblgene': 'ENSG00000151470', 'start': 129093317, 'strand': 1}",,23323.0
TRIO,7204,17.427492,"{'chr': '5', 'end': 14532128, 'ensemblgene': 'ENSG00000038382', 'start': 14143342, 'strand': 1}",,388786.0
MYOZ3,91977,18.180145,"{'chr': '5', 'end': 150679368, 'ensemblgene': 'ENSG00000164591', 'start': 150660882, 'strand': 1}",,18486.0
ANXA2R,389289,21.470654,"{'chr': '5', 'end': 43043170, 'ensemblgene': 'ENSG00000177721', 'start': 43039233, 'strand': -1}",,3937.0
ELOVL7,79993,17.782116,"{'chr': '5', 'end': 60844274, 'ensemblgene': 'ENSG00000164181', 'start': 60751791, 'strand': -1}",,92483.0
GPR150,285601,18.83881,"{'chr': '5', 'end': 95622142, 'ensemblgene': 'ENSG00000178015', 'start': 95620087, 'strand': 1}",,2055.0
MAK,4117,17.217808,"{'chr': '6', 'end': 10838553, 'ensemblgene': 'ENSG00000111837', 'start': 10762723, 'strand': -1}",,75830.0
ROS1,6098,18.22053,"{'chr': '6', 'end': 117425942, 'ensemblgene': 'ENSG00000047936', 'start': 117287353, 'strand': -1}",,138589.0
MAN1A1,4121,17.683342,"{'chr': '6', 'end': 119349761, 'ensemblgene': 'ENSG00000111885', 'start': 119177205, 'strand': -1}",,172556.0
STX7,8417,18.204874,"{'chr': '6', 'end': 132513198, 'ensemblgene': 'ENSG00000079950', 'start': 132445867, 'strand': -1}",,67331.0
ESR1,2099,17.613714,"{'chr': '6', 'end': 152129619, 'ensemblgene': 'ENSG00000091831', 'start': 151656691, 'strand': 1}",,472928.0
SYNJ2,8871,18.258766,"{'chr': '6', 'end': 158099176, 'ensemblgene': 'ENSG00000078269', 'start': 157981863, 'strand': 1}",,117313.0
SLC22A23,63027,17.864931,"{'chr': '6', 'end': 3457050, 'ensemblgene': 'ENSG00000137266', 'start': 3268962, 'strand': -1}",,188088.0
WDR46,9277,17.854956,"[{'chr': 'HSCHR6_MHC_QBL_CTG1', 'end': 4483951, 'ensemblgene': 'ENSG00000206284', 'start': 4473528, 'strand': -1}, {'chr': 'HSCHR6_MHC_MCF_CTG1', 'end': 4725463, 'ensemblgene': 'ENSG00000236222', 'start': 4715074, 'strand': -1}, {'chr': '6', 'end': 33289247, 'ensemblgene': 'ENSG00000227057', 'start': 33279108, 'strand': -1}, {'chr': 'HSCHR6_MHC_COX_CTG1', 'end': 4701012, 'ensemblgene': 'ENSG00000204221', 'start': 4690589, 'strand': -1}, {'chr': 'HSCHR6_MHC_DBB_CTG1', 'end': 4533045, 'ensemblgene': 'ENSG00000226916', 'start': 4522622, 'strand': -1}]",,
RPS10,6204,16.235518,"{'chr': '6', 'end': 34426069, 'ensemblgene': 'ENSG00000124614', 'start': 34417454, 'strand': -1}",,8615.0
TBC1D22B,55633,17.670046,"{'chr': '6', 'end': 37332970, 'ensemblgene': 'ENSG00000065491', 'start': 37257772, 'strand': 1}",,75198.0
PGK2,5232,19.48023,"{'chr': '6', 'end': 49787285, 'ensemblgene': 'ENSG00000170950', 'start': 49785660, 'strand': -1}",,1625.0
TINAG,27283,18.358692,"{'chr': '6', 'end': 54390142, 'ensemblgene': 'ENSG00000137251', 'start': 54307859, 'strand': 1}",,82283.0
HTR5A-AS1,100128264,27.201292,"{'chr': '7', 'end': 155072450, 'ensemblgene': 'ENSG00000220575', 'start': 155067034, 'strand': -1}",,5416.0
PRKAR1B,5575,17.708017,"{'chr': '7', 'end': 727650, 'ensemblgene': 'ENSG00000188191', 'start': 549197, 'strand': -1}",,178453.0
ZP3,7784,19.16083,"{'chr': '7', 'end': 76442071, 'ensemblgene': 'ENSG00000188372', 'start': 76397518, 'strand': 1}",,44553.0
INTS9,55756,17.004152,"{'chr': '8', 'end': 28890242, 'ensemblgene': 'ENSG00000104299', 'start': 28767661, 'strand': -1}",,122581.0
TMEM67,91147,17.63083,"{'chr': '8', 'end': 93819234, 'ensemblgene': 'ENSG00000164953', 'start': 93754844, 'strand': 1}",,64390.0
ZDHHC12,84885,18.226837,"{'chr': '9', 'end': 128724127, 'ensemblgene': 'ENSG00000160446', 'start': 128720870, 'strand': -1}",,3257.0
GTF3C5,9328,17.53288,"{'chr': '9', 'end': 133058503, 'ensemblgene': 'ENSG00000148308', 'start': 133030675, 'strand': 1}",,27828.0
LCN12,286256,19.605776,"{'chr': '9', 'end': 136955497, 'ensemblgene': 'ENSG00000184925', 'start': 136949551, 'strand': 1}",,5946.0
MTAP,4507,17.459904,"{'chr': '9', 'end': 21937651, 'ensemblgene': 'ENSG00000099810', 'start': 21802636, 'strand': 1}",,135015.0
SHC3,53358,17.643791,"{'chr': '9', 'end': 89178818, 'ensemblgene': 'ENSG00000148082', 'start': 89005771, 'strand': -1}",,173047.0
TMEM185A,84548,18.36905,"{'chr': 'X', 'end': 149631912, 'ensemblgene': 'ENSG00000269556', 'start': 149596556, 'strand': -1}",,35356.0
USP9X,8239,18.372517,"{'chr': 'X', 'end': 41236579, 'ensemblgene': 'ENSG00000124486', 'start': 41085445, 'strand': 1}",,151134.0
DDX3X,1654,18.351828,"{'chr': 'X', 'end': 41364472, 'ensemblgene': 'ENSG00000215301', 'start': 41333348, 'strand': 1}",,31124.0
ZNF81,347344,19.605776,"{'chr': 'X', 'end': 48002561, 'ensemblgene': 'ENSG00000197779', 'start': 47836902, 'strand': 1}",,165659.0
OPHN1,4983,17.867435,"{'chr': 'X', 'end': 68433913, 'ensemblgene': 'ENSG00000079482', 'start': 67949349, 'strand': -1}",,484564.0
RNLS,55328,17.650314,"{'chr': '10', 'end': 88584530, 'ensemblgene': 'ENSG00000184719', 'start': 88273864, 'strand': -1}",,310666.0
PATE1,160065,19.207714,"{'chr': '11', 'end': 125749867, 'ensemblgene': 'ENSG00000171053', 'start': 125746279, 'strand': 1}",,3588.0
TRAF6,7189,17.281734,"{'chr': '11', 'end': 36510272, 'ensemblgene': 'ENSG00000175104', 'start': 36483769, 'strand': -1}",,26503.0
CCDC88B,283234,18.059269,"{'chr': '11', 'end': 64357534, 'ensemblgene': 'ENSG00000168071', 'start': 64340204, 'strand': 1}",,17330.0
NPAS4,266743,18.499043,"{'chr': '11', 'end': 66426707, 'ensemblgene': 'ENSG00000174576', 'start': 66421035, 'strand': 1}",,5672.0
TBX3,6926,18.314596,"{'chr': '12', 'end': 114684175, 'ensemblgene': 'ENSG00000135111', 'start': 114670255, 'strand': -1}",,13920.0
EPS8,2059,18.230001,"{'chr': '12', 'end': 15882329, 'ensemblgene': 'ENSG00000151491', 'start': 15620134, 'strand': -1}",,262195.0
BHLHE41,79365,17.719362,"{'chr': '12', 'end': 26125037, 'ensemblgene': 'ENSG00000123095', 'start': 26120030, 'strand': -1}",,5007.0
ATF1,466,17.626534,"{'chr': '12', 'end': 50821162, 'ensemblgene': 'ENSG00000123268', 'start': 50763710, 'strand': 1}",,57452.0
SNORD115-2,100033437,27.201292,"{'chr': '15', 'end': 25172716, 'ensemblgene': 'ENSG00000199712', 'start': 25172635, 'strand': 1}",,81.0
ZNF646,9726,18.062107,"{'chr': '16', 'end': 31084196, 'ensemblgene': 'ENSG00000167395', 'start': 31074422, 'strand': 1}",,9774.0
RHBDL1,9028,17.672253,"{'chr': '16', 'end': 678268, 'ensemblgene': 'ENSG00000103269', 'start': 675671, 'strand': 1}",,2597.0
WNK4,65266,18.255543,"{'chr': '17', 'end': 42797066, 'ensemblgene': 'ENSG00000126562', 'start': 42780610, 'strand': 1}",,16456.0
TWSG1,57045,18.211117,"{'chr': '18', 'end': 9402420, 'ensemblgene': 'ENSG00000128791', 'start': 9334767, 'strand': 1}",,67653.0
ZNF491,126069,25.887978,"{'chr': '19', 'end': 11809622, 'ensemblgene': 'ENSG00000177599', 'start': 11797667, 'strand': 1}",,11955.0
TSHZ3,57616,18.183218,"{'chr': '19', 'end': 31349436, 'ensemblgene': 'ENSG00000121297', 'start': 31149979, 'strand': -1}",,199457.0
POU2F2,5452,18.717087,"{'chr': '19', 'end': 42196585, 'ensemblgene': 'ENSG00000028277', 'start': 42086110, 'strand': -1}",,110475.0
PLIN4,729359,19.249935,"{'chr': '19', 'end': 4518486, 'ensemblgene': 'ENSG00000167676', 'start': 4502192, 'strand': -1}",,16294.0
IGLON5,402665,17.902924,"{'chr': '19', 'end': 51330891, 'ensemblgene': 'ENSG00000142549', 'start': 51311644, 'strand': 1}",,19247.0
KIR2DL1,3802,25.49844,"[{'chr': '19', 'end': 54784322, 'ensemblgene': 'ENSG00000125498', 'start': 54769793, 'strand': 1}, {'chr': 'HSCHR19LRC_PGF1_CTG3_1', 'end': 688600, 'ensemblgene': 'ENSG00000274926', 'start': 674142, 'strand': 1}, {'chr': 'HSCHR19LRC_COX1_CTG3_1', 'end': 689985, 'ensemblgene': 'ENSG00000278738', 'start': 675469, 'strand': 1}, {'chr': 'HSCHR19_4_CTG3_1', 'end': 766701, 'ensemblgene': 'ENSG00000278503', 'start': 752380, 'strand': 1}, {'chr': 'HSCHR19LRC_COX2_CTG3_1', 'end': 402184, 'ensemblgene': 'ENSG00000275196', 'start': 400763, 'strand': 1}, {'chr': 'HSCHR19KIR_HG2394_CTG3_1', 'end': 85917, 'ensemblgene': 'ENSG00000284551', 'start': 71390, 'strand': 1}, {'chr': 'HSCHR19KIR_FH13_A_HAP_CTG3_1', 'end': 98777, 'ensemblgene': 'ENSG00000276310', 'start': 84456, 'strand': -1}, {'chr': 'HSCHR19LRC_LRC_T_CTG3_1', 'end': 766945, 'ensemblgene': 'ENSG00000276387', 'start': 752644, 'strand': 1}, {'chr': 'HSCHR19KIR_G248_BA2_HAP_CTG3_1', 'end': 88381, 'ensemblgene': 'ENSG00000278207', 'start': 73882, 'strand': -1}, {'chr': 'HSCHR19KIR_FH15_B_HAP_CTG3_1', 'end': 132958, 'ensemblgene': 'ENSG00000275522', 'start': 118422, 'strand': -1}, {'chr': 'HSCHR19KIR_FH06_A_HAP_CTG3_1', 'end': 59960, 'ensemblgene': 'ENSG00000277356', 'start': 45725, 'strand': 1}, {'chr': 'HSCHR19KIR_T7526_A_HAP_CTG3_1', 'end': 99337, 'ensemblgene': 'ENSG00000275750', 'start': 85081, 'strand': -1}, {'chr': 'HSCHR19KIR_LUCE_A_HAP_CTG3_1', 'end': 99274, 'ensemblgene': 'ENSG00000278248', 'start': 84773, 'strand': -1}, {'chr': 'HSCHR19KIR_RSH_A_HAP_CTG3_1', 'end': 99353, 'ensemblgene': 'ENSG00000275276', 'start': 85097, 'strand': -1}, {'chr': 'HSCHR19KIR_RSH_BA2_HAP_CTG3_1', 'end': 89183, 'ensemblgene': 'ENSG00000277616', 'start': 74679, 'strand': -1}, {'chr': 'HSCHR19KIR_G248_A_HAP_CTG3_1', 'end': 99589, 'ensemblgene': 'ENSG00000278821', 'start': 85086, 'strand': -1}, {'chr': 'HSCHR19KIR_GRC212_AB_HAP_CTG3_1', 'end': 138614, 'ensemblgene': 'ENSG00000274692', 'start': 124099, 'strand': -1}, {'chr': 'HSCHR19KIR_CA01-TB01_CTG3_1', 'end': 85932, 'ensemblgene': 'ENSG00000284401', 'start': 71403, 'strand': 1}, {'chr': 'HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1', 'end': 99264, 'ensemblgene': 'ENSG00000278755', 'start': 84943, 'strand': -1}, {'chr': 'HSCHR19KIR_G085_A_HAP_CTG3_1', 'end': 99020, 'ensemblgene': 'ENSG00000277833', 'start': 84517, 'strand': -1}, {'chr': 'HSCHR19KIR_ABC08_AB_HAP_C_P_CTG3_1', 'end': 85624, 'ensemblgene': 'ENSG00000274782', 'start': 71389, 'strand': 1}, {'chr': 'HSCHR19KIR_FH08_A_HAP_CTG3_1', 'end': 58500, 'ensemblgene': 'ENSG00000273510', 'start': 44014, 'strand': 1}, {'chr': 'HSCHR19KIR_ABC08_A1_HAP_CTG3_1', 'end': 63047, 'ensemblgene': 'ENSG00000276625', 'start': 48732, 'strand': 1}, {'chr': 'HSCHR19KIR_FH13_BA2_HAP_CTG3_1', 'end': 99634, 'ensemblgene': 'ENSG00000278805', 'start': 85340, 'strand': -1}, {'chr': 'HSCHR19KIR_FH05_A_HAP_CTG3_1', 'end': 71164, 'ensemblgene': 'ENSG00000278495', 'start': 56651, 'strand': 1}, {'chr': 'HSCHR19KIR_FH15_A_HAP_CTG3_1', 'end': 99089, 'ensemblgene': 'ENSG00000273794', 'start': 84577, 'strand': -1}, {'chr': 'HSCHR19KIR_FH05_B_HAP_CTG3_1', 'end': 127052, 'ensemblgene': 'ENSG00000276820', 'start': 112810, 'strand': 1}, {'chr': 'HSCHR19KIR_FH08_BAX_HAP_CTG3_1', 'end': 100769, 'ensemblgene': 'ENSG00000275080', 'start': 86264, 'strand': -1}, {'chr': 'HSCHR19KIR_7191059-1_CTG3_1', 'end': 85929, 'ensemblgene': 'ENSG00000284347', 'start': 71400, 'strand': 1}, {'chr': 'HSCHR19KIR_CA01-TA01_1_CTG3_1', 'end': 85962, 'ensemblgene': 'ENSG00000284514', 'start': 71434, 'strand': 1}, {'chr': 'HSCHR19KIR_CA01-TA01_2_CTG3_1', 'end': 85930, 'ensemblgene': 'ENSG00000284530', 'start': 71403, 'strand': 1}, {'chr': 'HSCHR19KIR_0019-4656-A_CTG3_1', 'end': 85955, 'ensemblgene': 'ENSG00000283723', 'start': 71426, 'strand': 1}, {'chr': 'HSCHR19KIR_502960008-1_CTG3_1', 'end': 85890, 'ensemblgene': 'ENSG00000284145', 'start': 71360, 'strand': 1}, {'chr': 'HSCHR19KIR_502960008-2_CTG3_1', 'end': 85742, 'ensemblgene': 'ENSG00000284100', 'start': 71206, 'strand': 1}]",,
